Km,FinalDePlaca,UnicoDono,AceitaTrocas,ArCondicionado,AirBag,Alarme,TravaEletrica,VidroEletrico,Som,SensorDeRe,CameraDeRe,Blindado,KmPorDias,NumOpcionais,KmSqrt,PotenciaNum,PrecoFipe,DifMarca,DifTipo,DifAno,DifPotencia,DifNumOpcionais,DifCombustivel,DifDirecao,DifUF,PrecoFipeLog,PrecoFipeAjustado,KmSqrtPorDias,UF_AC,UF_AL,UF_AM,UF_AP,UF_BA,UF_CE,UF_DF,UF_ES,UF_GO,UF_MA,UF_MG,UF_MS,UF_MT,UF_PA,UF_PB,UF_PE,UF_PI,UF_PR,UF_RJ,UF_RN,UF_RO,UF_RR,UF_RS,UF_SC,UF_SE,UF_SP,UF_TO,Combustivel_Diesel,Combustivel_Elétrico,Combustivel_Flex,Combustivel_Gasolina,Combustivel_Gás Natural,Combustivel_Híbrido,Combustivel_Álcool,Cambio_Automático,Cambio_Manual,Cambio_Semi-Automático,Direcao_Assistida,Direcao_Elétrica,Direcao_Hidráulica,Direcao_Mecânica,Cor_Amarelo,Cor_Azul,Cor_Branco,Cor_Cinza,Cor_Laranja,Cor_Outra,Cor_Prata,Cor_Preto,Cor_Verde,Cor_Vermelho,Preco
77200,9,0,1,1,0,0,0,0,0,0,0,0,26.39316239316239,1,277.8488797889961,1.0,32621.0,0.014693137444062499,0.022530528391223943,0.029584207835046596,0.02078628785207525,0.02038860163289876,0.016763120556773172,0.021329956439484217,0.00826309264388416,10.392711531744357,37655.69032672032,0.094991070013332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35000.0
266000,3,0,1,1,1,1,1,1,0,1,0,0,66.15269833374782,6,515.7518783291051,3.5,111311.0,0.025139650285062865,0.02583092052391679,0.0422714023878512,0.024447925456725077,0.016419571121664762,0.019795163925504306,0.021329956439484217,0.03946487724408766,11.620083364365701,135209.4124140135,0.12826458053447032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112000.0
95000,8,1,1,0,0,0,0,0,0,0,0,0,64.89071038251366,0,308.2207001484488,2.5,153509.0,0.034010281079366295,0.02583092052391679,-0.0006634583716160348,0.01868879039576767,0.03773591358024618,0.019795163925504306,0.013335020810247232,-0.020397386679461203,11.94151447621243,173209.615165227,0.21053326512872186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,154885.0
259000,7,0,1,1,1,1,1,1,1,0,1,0,70.86183310533515,7,508.9204259999789,2.5,125812.0,0.014693137444062499,0.02583092052391679,0.023771172464587306,0.01868879039576767,0.008845537660484189,0.019795163925504306,0.021329956439484217,0.03946487724408766,11.742544008206341,147504.44919178833,0.1392395146374771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136800.0
149791,0,0,1,1,1,1,1,1,1,1,0,0,31.528309829509578,7,387.028422728874,2.5,49828.0,0.019293685283058578,0.010804681689887368,0.011858245069609684,0.01868879039576767,0.008845537660484189,0.01985003464680027,0.021329956439484217,0.03946487724408766,10.816332354005983,57308.96706240917,0.08146251793914418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900.0
98000,1,0,1,1,0,1,1,1,1,0,0,0,22.343821249430004,5,313.04951684997053,1.0,26338.0,0.034010281079366295,0.014503026935153311,0.04890780115114591,0.02078628785207525,0.02547701996235689,0.016763120556773172,0.021329956439484217,-0.020397386679461203,10.178768042270166,30588.429265985593,0.07137471884404253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27990.0
36000,5,1,1,1,1,1,1,1,1,1,1,0,19.682886823400764,8,189.73665961010275,2.5,142970.0,0.014241242552075076,0.010804681689887368,0.010155694445523743,0.01868879039576767,0.006772306931705351,0.016763120556773172,0.021329956439484217,0.00826309264388416,11.87039009702321,158270.49008210978,0.10373792214877132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144900.0
124500,5,0,1,1,0,1,1,1,1,0,0,0,37.8419452887538,5,352.845575287547,1.0,31669.0,0.022954087102731346,0.018920821941910963,0.004448098852165955,0.02078628785207525,0.02547701996235689,0.016763120556773172,0.021329956439484217,0.026376561889529554,10.363093563410546,36642.80502613326,0.10724789522417841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33990.0
80000,5,0,1,1,1,1,1,1,1,1,1,0,24.316109422492403,8,282.842712474619,2.5,122524.0,0.017677166281148602,0.018920821941910963,0.004448098852165955,0.01868879039576767,0.006772306931705351,0.01985003464680027,0.013335020810247232,0.026376561889529554,11.716062208144768,137970.45386552825,0.0859704293235924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112000.0
11907,5,1,1,1,1,1,1,1,0,0,0,0,16.244201909959074,5,109.11920087683929,1.0,93769.0,0.017677166281148602,0.022530528391223943,0.005491513144984827,0.02078628785207525,0.02547701996235689,0.016763120556773172,0.021329956439484217,0.017917217855219093,11.44858958996521,107644.26246620537,0.14886657691246832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99980.0
13000,0,1,1,1,1,1,1,1,1,1,1,0,17.735334242837652,8,114.0175425099138,1.2,119154.0,0.014693137444062499,0.010804681689887368,0.005491513144984827,0.0047802017869628365,0.006772306931705351,0.016763120556773172,0.013335020810247232,-0.020397386679461203,11.68817205309222,125378.91424626982,0.15554917122771322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121900.0
29000,3,0,1,1,0,1,1,1,0,0,0,0,39.56343792633015,4,170.29386365926402,1.0,54290.0,0.034010281079366295,0.022530528391223943,0.005491513144984827,0.02078628785207525,0.024815223772962195,0.016763120556773172,0.013335020810247232,0.026376561889529554,10.902095326899497,63199.45250072095,0.23232450703855936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57000.0
66000,3,1,1,1,1,1,1,1,1,1,1,0,25.78125,8,256.9046515733026,1.0,48146.0,0.014693137444062499,0.014503026935153311,0.017364215427830197,0.02078628785207525,0.006772306931705351,0.016763120556773172,0.013335020810247232,0.00826309264388416,10.781993340047524,53561.47212333895,0.10035337952082132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49000.0
103000,6,1,1,1,1,0,1,1,0,1,0,0,35.21367521367522,5,320.9361307176242,1.0,74744.0,0.019293685283058578,0.014503026935153311,0.029584207835046596,0.02078628785207525,0.02547701996235689,0.016763120556773172,0.021329956439484217,-0.039803364720202745,11.221824220472792,82811.41442210409,0.10972175409149545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72900.0
105000,1,0,1,1,1,1,1,1,1,1,0,0,28.72777017783858,7,324.037034920393,2.5,62815.0,0.017677166281148602,0.014503026935153311,0.023771172464587306,0.01868879039576767,0.008845537660484189,0.016763120556773172,0.021329956439484217,0.03946487724408766,11.047949177438518,72930.95674770579,0.08865582350763147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67900.0
9700,5,1,1,1,1,1,1,1,1,1,1,0,26.35869565217392,8,98.48857801796105,1.0,131176.0,0.017677166281148602,0.010804681689887368,0.05767261875431554,0.02078628785207525,0.006772306931705351,0.016763120556773172,0.013335020810247232,0.026376561889529554,11.784295211929704,153500.55023090309,0.2676320054835898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134899.0
84000,6,0,1,1,1,0,1,1,1,0,1,0,25.53191489361702,6,289.8275349237888,1.6,48178.0,0.017988979941770417,0.018920821941910963,0.004448098852165955,0.015696781172295508,0.016419571121664762,0.016763120556773172,0.021329956439484217,0.026376561889529554,10.782657764306842,54823.86082470952,0.08809347566072608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49900.0
95000,1,0,1,1,1,1,1,1,1,0,1,1,25.991792065663475,8,308.2207001484488,1.0,39456.0,0.014693137444062499,0.018920821941910963,0.023771172464587306,0.02078628785207525,0.006772306931705351,0.016763120556773172,0.021329956439484217,0.016522436546865818,10.582941405964071,44962.44938044204,0.08432850893254414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39990.0
180000,5,0,1,1,0,0,1,1,1,0,0,0,41.03967168262654,4,424.2640687119285,1.4,32882.0,0.034010281079366295,0.02583092052391679,0.04890780115114591,0.012327131636312952,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.017580750475193196,10.400680674570822,39509.86643405516,0.09673143381484918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36900.0
55000,2,0,1,1,1,1,1,1,1,0,0,0,37.56830601092896,6,234.5207879911715,1.0,54765.0,0.014693137444062499,0.014503026935153311,-0.0006634583716160348,0.02078628785207525,0.016419571121664762,0.016763120556773172,0.013335020810247232,0.026376561889529554,10.910806582757846,61458.00963504802,0.1601917950759368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59999.0
48500,3,0,1,1,1,0,1,1,0,0,0,0,26.517222525970475,4,220.2271554554524,1.0,50402.0,0.014693137444062499,0.018920821941910963,0.010155694445523743,0.02078628785207525,0.024815223772962195,0.016763120556773172,0.013335020810247232,0.03064583408955263,10.827786135811811,57968.10333230244,0.12040850489636544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48800.0
89398,8,1,1,1,1,1,1,1,1,0,0,0,61.064207650273225,6,298.9949832355051,1.6,90093.0,0.017988979941770417,0.010804681689887368,-0.0006634583716160348,0.015696781172295508,0.016419571121664762,0.016763120556773172,0.013335020810247232,0.0044907805450334955,11.408597749124352,98637.01267134938,0.20423154592589146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76870.0
100,0,1,1,1,1,1,1,1,1,0,0,0,0.0182415176942721,6,10.0,1.6,16879.0,0.007187445655699992,0.02825039662027111,0.03463651544151615,0.015696781172295508,0.016419571121664762,0.016763120556773172,0.021329956439484217,0.026376561889529554,9.733825524688928,19692.06002903642,0.0018241517694272164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17900.0
84000,9,0,1,1,1,0,0,1,1,0,0,0,28.71794871794872,4,289.8275349237888,1.6,53624.0,0.017988979941770417,0.014503026935153311,0.029584207835046596,0.015696781172295508,0.024815223772962195,0.016763120556773172,0.021329956439484217,0.04921206566124575,10.889752008037794,63806.841660765145,0.09908633672608164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52900.0
111111,6,0,1,1,1,1,1,1,0,0,0,0,20.268332725282743,5,333.333166666625,2.5,29418.0,0.014693137444062499,0.018920821941910963,0.03463651544151615,0.01868879039576767,0.02547701996235689,0.01985003464680027,0.021329956439484217,0.02916979054038532,10.289362010879287,34794.61215348377,0.06080502857837012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30900.0
47238,6,0,1,0,0,0,1,0,0,1,1,0,42.982711555959966,3,217.34304681769785,2.5,107976.0,0.034010281079366295,0.02583092052391679,0.008037767398910984,0.01868879039576767,0.014147636345288839,0.016763120556773172,0.013335020810247232,-0.10879827409432673,11.589664259189117,110353.1200394096,0.1977643738104621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107900.0
59711,0,0,1,1,1,1,0,1,0,1,1,0,18.149240121580547,6,244.3583434221144,3.5,180477.0,0.002485877631499697,0.010804681689887368,0.004448098852165955,0.024447925456725077,0.016419571121664762,0.01985003464680027,0.021329956439484217,0.026376561889529554,12.103358624813254,203246.46700258245,0.07427305271188887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194900.0
50572,3,0,1,1,0,1,1,0,0,0,0,0,46.016378525932666,3,224.8821913802869,1.8,91745.0,0.014693137444062499,0.022530528391223943,0.008037767398910984,0.012537980851622015,0.014147636345288839,0.016763120556773172,0.021329956439484217,0.0009588326029515306,11.426768268519053,101928.59958798143,0.2046243779620445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91530.0
140000,0,0,1,1,1,1,1,1,0,0,0,0,31.919744642042865,5,374.1657386773941,1.6,31114.0,0.017677166281148602,0.022530528391223943,0.04890780115114591,0.015696781172295508,0.02547701996235689,0.016763120556773172,0.021329956439484217,0.026376561889529554,10.345413157647068,37173.7295298489,0.08530910594559829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33800.0
68000,8,0,1,1,1,1,1,1,1,1,1,0,23.247863247863247,8,260.768096208106,1.0,50707.0,0.017988979941770417,0.014503026935153311,0.029584207835046596,0.02078628785207525,0.006772306931705351,0.016763120556773172,0.021329956439484217,-0.020397386679461203,10.83381924711004,56149.40765399484,0.08915148588311315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45990.0
142000,3,0,1,1,1,0,0,0,0,0,0,0,55.46875,2,376.8288736283354,1.0,43193.0,0.034010281079366295,0.018920821941910963,0.017364215427830197,0.02078628785207525,0.04346084029619403,0.016763120556773172,0.021329956439484217,0.03946487724408766,10.673433724065745,52354.252613383724,0.14719877876106852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39900.0
41000,2,1,1,1,1,1,1,1,1,1,1,0,18.6873290793072,8,202.48456731316588,2.5,163984.0,0.002485877631499697,0.010804681689887368,0.016612454669624722,0.01868879039576767,0.006772306931705351,0.016763120556773172,0.013335020810247232,0.026376561889529554,12.007524141071345,182323.77616927252,0.09229014006981125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174900.0
1,0,1,1,1,0,0,1,1,0,0,0,0,0.0006830601092896,3,1.0,1.6,59829.0,0.017677166281148602,0.010804681689887368,-0.0006634583716160348,0.015696781172295508,0.014147636345288839,0.016763120556773172,0.021329956439484217,-0.020397386679461203,10.99924577222133,64337.623542966845,0.0006830601092896175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61900.0
225000,5,1,1,1,1,1,1,1,1,1,1,0,123.01804264625478,8,474.3416490252569,3.5,210070.0,0.017677166281148602,0.02583092052391679,0.010155694445523743,0.024447925456725077,0.006772306931705351,0.019795163925504306,0.013335020810247232,0.00826309264388416,12.255196087489725,236597.07052428892,0.25934480537192833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194990.0
31000,9,0,1,1,1,1,1,1,1,1,0,0,12.109375,7,176.0681686165901,1.0,49381.0,0.017988979941770417,0.018920821941910963,0.017364215427830197,0.02078628785207525,0.008845537660484189,0.016763120556773172,0.013335020810247232,0.017917217855219093,10.80732101380793,55895.40087824886,0.0687766283658555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47000.0
0,3,1,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,2.5,144856.0,0.017988979941770417,0.022530528391223943,0.05767261875431554,0.01868879039576767,0.02038860163289876,0.019795163925504306,0.021329956439484217,0.026376561889529554,11.88349542450048,174518.33714572436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151490.0
170000,8,0,1,1,1,1,1,1,1,0,0,0,46.51162790697674,6,412.31056256176606,2.5,99620.0,0.022954087102731346,0.02583092052391679,0.023771172464587306,0.01868879039576767,0.016419571121664762,0.019795163925504306,0.021329956439484217,-0.0007896476536903266,11.509118226627274,114363.76142655504,0.11280726745875952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
